A3QNQ0,5E8V,98.083,0.35312744975090027
A3QNQ0,7DV6,97.46,0.4007534682750702
A3QNQ0,1KTZ,100.0,0.4929834306240082
A3QNQ0,1PLO,99.18,1.4291800260543823
A3QNQ0,3KFD,100.0,0.8025962710380554
A3QNQ0,1M9Z,99.091,0.6161980628967285
A3QNQ0,4P7U,99.091,0.4896719455718994
A3QNQ0,2PJY,100.0,0.787851095199585
A3QNQ0,5TY4,99.029,0.7933146357536316
A4D1U5,7CGP,100.0,1.4474728107452393
A4D2B8,6MFQ,90.86,0.7825601100921631
A4D2B8,7RCB,92.308,0.8144610524177551
A4D2B8,1H7U,92.308,0.7600603103637695
A4D2B8,1EA6,92.308,0.7205358147621155
A4D2B8,1H7S,92.818,0.9158161282539368
B0LPE5,4EJN,99.326,1.869912028312683
B0LPE5,3O96,100.0,3.1779823303222656
B0LPE5,5KCV,99.326,1.7212947607040405
B0LPE5,7APJ,97.079,1.9557604789733887
B0LPE5,6NPZ,99.162,0.536515474319458
B0LPE5,3OCB,99.11,0.5319716930389404
B0LPE5,4GV1,99.11,0.6330782175064087
B0LPE5,6BUU,99.11,0.5728996992111206
B0LPE5,3CQU,99.11,0.7798224687576294
B0LPE5,6CCY,95.833,0.7657313346862793
B0LPE5,1MRV,85.714,0.9302682876586914
B0LPE5,1GZN,86.228,1.1700835227966309
B0LPE5,1O6K,85.629,0.7012554407119751
B0LPE5,3D0E,85.329,0.8013741970062256
B0LPE5,2JDO,83.631,0.6720258593559265
B0LPE5,1GZK,87.937,1.1909443140029907
B0LPE5,1O6L,83.631,0.7020693421363831
B0LPE5,1UNQ,100.0,0.6685811281204224
B0LPE5,2UVM,100.0,0.5832526683807373
B0LPE5,2UZR,99.187,0.5356540679931641
B0LPE5,2UZS,99.187,0.8245105743408203
B0LPE5,1UNP,100.0,0.5163320899009705
B0LPE5,7MYX,99.174,0.5275320410728455
B0LPE5,1H10,98.361,0.6639400124549866
B0LPE5,2X18,82.353,0.6710981130599976
B0LPE5,1P6S,79.279,1.7310956716537476
B4DJ51,6O20,100.0,13.282483100891113
B4DJ51,4HEX,100.0,7.7652435302734375
B4DJ51,7XNI,100.0,7.7990007400512695
B4DJ51,7NQC,100.0,6.185671329498291
B4DJ51,4E50,100.0,6.736109256744385
B4DJ51,4DJC,100.0,4.572216033935547
B4DJ51,7PPO,100.0,8.079524993896484
B4DJ51,4E53,100.0,2.6941027641296387
B4DJ51,2WEL,100.0,14.022492408752441
B4DJ51,2YGG,100.0,4.727045059204102
D3DPA4,6EIX,99.41,0.45849108695983887
D3DPA4,3H9R,99.696,0.4857215881347656
D3DPA4,4DYM,99.333,0.510888934135437
D3DPA4,3MTF,99.333,0.46089377999305725
D3DPA4,6UNQ,99.666,0.505689799785614
D3DPA4,6JUX,99.666,0.48138508200645447
D3DPA4,6UNR,99.331,0.4964887499809265
D3DPA4,3MY0,79.139,0.6004849672317505
D3DPA4,7YRU,100.0,0.7358104586601257
L7RTI5,1GMI,98.529,0.39675474166870117
L7RXH5,4QTB,100.0,0.4509623944759369
L7RXH5,2ZOQ,99.736,0.7175716757774353
L7RXH5,4IZ7,87.288,0.4291759133338928
L7RXH5,4QP4,86.517,0.7187184691429138
L7RXH5,4QTA,88.15,0.37510251998901367
L7RXH5,1WZY,88.15,0.9492421746253967
L7RXH5,4IZ5,87.006,0.721298098564148
L7RXH5,1TVO,88.15,0.5634673237800598
L7RXH5,2Y9Q,88.15,0.6311070919036865
L7RXH5,5K4I,88.15,0.7353540658950806
L7RXH5,5BUE,88.15,0.8943057060241699
L7RXH5,2OJG,88.15,0.3937304615974426
L7RXH5,4FV6,88.15,0.8425394296646118
L7RXH5,4O6E,87.179,0.3757954239845276
L7RXH5,3O71,87.861,0.6486383676528931
L7RXH5,5NHH,87.861,0.6280971765518188
L7RXH5,2Z7L,87.861,0.5055566430091858
L7RXH5,3C9W,87.861,0.45876118540763855
L7RXH5,7E73,87.861,0.47592851519584656
L7RXH5,6NBS,87.861,0.4140256941318512
L7RXH5,2FYS,87.861,0.9014425873756409
L7RXH5,3ZU7,87.861,0.8861179351806641
L7RXH5,4QP1,86.236,0.42330801486968994
L7RXH5,4QYY,87.861,0.41094163060188293
L7RXH5,4IZA,86.723,0.5394067764282227
L7RXH5,7UGB,87.861,0.408576637506485
L7RXH5,7E75,87.861,0.4960400462150574
L7RXH5,6OT6,87.572,0.4338705837726593
L7RXH5,6OTS,87.572,0.6114188432693481
L7RXH5,1GOL,87.572,0.5281497836112976
L7RXH5,3R63,87.572,0.5082384347915649
L7RXH5,2GPH,87.861,0.46238094568252563
L7RXH5,7W5O,87.861,0.4863789677619934
L7RXH5,4XJ0,87.861,0.41440659761428833
L7RXH5,6OPG,85.955,0.830782413482666
L7RXH5,6DMG,87.861,0.3858509957790375
L7RXH5,4S30,87.572,0.612617552280426
L7RXH5,5LCJ,87.861,0.5052237510681152
L7RXH5,4S2Z,87.572,0.4705250859260559
L7RXH5,3TEI,87.572,0.45579075813293457
L7RXH5,6D5Y,87.826,0.7867804765701294
L7RXH5,5HD7,87.572,0.4667343199253082
L7RXH5,4FUX,87.861,0.5804023742675781
L7RXH5,7OPM,87.572,0.7293024659156799
L7RXH5,4ZZM,87.572,0.5107730031013489
L7RXH5,5V62,87.572,0.8541690111160278
L7RXH5,5NGU,87.572,0.3986974358558655
L7RXH5,4XOZ,87.572,0.6632519364356995
L7RXH5,3QYW,87.572,0.586520791053772
L7RXH5,6OPK,87.283,0.8050482869148254
L7RXH5,2ERK,87.283,0.6530292630195618
L7RXH5,3ZUV,87.283,0.6727593541145325
L7RXH5,4I5H,87.283,1.2418527603149414
L7RXH5,6G9K,87.572,0.45137283205986023
L7RXH5,8AOC,87.572,0.49898234009742737
L7RXH5,4FV7,87.572,0.9056738615036011
L7RXH5,5LCK,87.572,0.42706647515296936
L7RXH5,6RFP,86.994,0.5525591373443604
L7RXH5,6FXV,87.283,0.5094742774963379
L7RXH5,6FI6,87.283,0.49195316433906555
L7RXH5,4XP2,87.283,0.5080142021179199
L7RXH5,4GSB,87.283,0.4947732985019684
L7RXH5,5WP1,85.674,0.860002338886261
L7RXH5,4XNE,87.246,0.5642051696777344
L7RXH5,4H3Q,86.994,0.5382680892944336
L7RXH5,6G9J,87.283,0.4235115051269531
L7RXH5,3SA0,87.283,0.6039904952049255
L7RXH5,4N0S,86.994,0.5042914748191833
L7RXH5,4XRL,86.919,0.4255201816558838
L7RXH5,1PME,86.416,0.5549464821815491
L7RXH5,6GDM,86.994,0.4165683090686798
L7RXH5,4XOY,86.705,0.4606167674064636
L7RXH5,6RFO,84.971,0.718335747718811
O00141,2R5T,98.925,1.1326266527175903
O00141,7PUE,99.462,1.0864770412445068
O00238,3MDY,100.0,0.49219295382499695
O00238,3EVS,95.614,0.7780848741531372
O00311,4F99,98.969,0.3692472279071808
O00311,4F99,78.605,0.3692472279071808
O00311,6YA7,97.959,0.2691881060600281
O00311,6YA7,91.176,0.2691881060600281
O00311,6YA7,100.0,0.26918816566467285
O00311,6YA6,97.959,0.32048165798187256
O00311,6YA6,91.176,0.32048162817955017
O00311,6YA6,100.0,0.32048162817955017
O00311,5UWR,100.0,33.17905807495117
O00311,5UWQ,100.0,33.63334655761719
O00329,6OCU,100.0,0.8976505994796753
O00329,5DXU,100.0,0.8535264730453491
O00329,6G6W,100.0,0.8759234547615051
O00329,7LM2,100.0,0.8364352583885193
O00329,6PYR,100.0,0.854097306728363
O00329,5T8F,100.0,0.8646427392959595
O00329,5UBT,100.0,0.8365541100502014
O00329,5M6U,100.0,0.8273364901542664
O00329,5IS5,94.636,0.7038398385047913
O00329,5NGB,94.006,0.6702633500099182
O00418,7SHQ,99.654,0.9368767142295837
O00418,7SHQ,89.416,0.9368765950202942
O00418,6NX4,98.204,1.3960906267166138
O00418,5KS5,97.087,14.933415412902832
O00418,5J8H,100.0,9.418347358703613
O00443,7BI2,91.065,1.971044898033142
O00443,7BI4,92.038,1.1680158376693726
O00443,7BI4,84.393,1.1680158376693726
O00443,6BUB,100.0,0.5629993081092834
O00443,2IWL,100.0,0.5462714433670044
O00443,6BTY,100.0,0.4036979079246521
O00443,6BU0,99.219,17.363676071166992
O00443,2B3R,97.619,0.48994287848472595
O00443,2AR5,100.0,0.4902154207229614
O00444,3COK,99.278,1.3366469144821167
O00444,4YUR,100.0,1.3736318349838257
O00444,4JXF,100.0,1.6601283550262451
O00444,4N7V,100.0,30.963878631591797
O00444,4N9J,100.0,0.7908358573913574
O00444,6N45,97.403,1.2333354949951172
O00444,6N46,98.246,12.537698745727539
O00444,6W38,100.0,26.94368553161621
O00444,4YYP,100.0,0.8140920996665955
O00444,2N19,100.0,2.129361391067505
O00444,5LHY,100.0,42.51105499267578
O00444,1MBY,93.103,11.215924263000488
O00506,7Z4V,99.66,0.6188392043113708
O00506,2XIK,99.659,0.46946612000465393
O00506,4NZW,99.659,0.6848765015602112
O00506,3A7F,85.517,0.533604621887207
O00506,4W8E,86.972,0.8259485960006714
O00506,3CKW,88.214,0.6396859884262085
O00506,4U8Z,86.972,0.5750038623809814
O00506,4QML,85.517,0.7487375736236572
O00506,3GGF,84.965,0.7311845421791077
O00506,3CKX,87.857,0.6053605079650879
O00506,4O27,88.172,0.6659911274909973
O00506,4FZA,84.752,0.7715737223625183
O00506,3ZHP,88.235,20.883766174316406
O00506,7B30,87.912,0.4551020562648773
O00506,3W8H,100.0,0.850230872631073
O00746,1EHW,100.0,0.4141743779182434
O00764,2YXT,100.0,0.6439971923828125
O00764,2F7K,100.0,0.9811701774597168
O00764,3FHY,99.679,0.47456124424934387
O00764,3FHX,99.679,0.533123791217804
O00764,2AJP,99.675,0.5226244926452637
O00764,1LHP,86.859,0.5156304240226746
O00764,6YJZ,86.218,0.6099088788032532
O14733,6YG1,99.138,1.0393584966659546
O14733,3WZU,100.0,0.9720807075500488
O14733,5Y8U,99.685,0.8699344396591187
O14733,5B2L,99.685,1.2503918409347534
O14733,5Y90,99.685,1.1094698905944824
O14733,5Z1D,99.685,0.8777862787246704
O14733,6IB0,100.0,1.279096007347107
O14733,7OVJ,99.675,0.8061860799789429
O14733,6IB2,99.675,1.1593726873397827
O14733,6YFZ,100.0,1.2305448055267334
O14733,6YG0,99.346,1.1399112939834595
O14733,2DYL,98.697,0.94597327709198
O14733,6YG4,99.346,1.1758958101272583
O14757,2QHM,100.0,0.3723612129688263
O14757,2HOG,100.0,0.3894104063510895
O14757,2BR1,98.976,0.36610665917396545
O14757,1ZLT,98.976,0.4073050320148468
O14757,4QYE,98.976,0.38503676652908325
O14757,1IA8,100.0,0.40346917510032654
O14757,7AKO,98.63,0.48149749636650085
O14757,7AKM,97.945,0.38926807045936584
O14757,5OQ5,96.246,0.4907307028770447
O14757,5OOP,96.54,0.3965308368206024
O14757,4FSM,100.0,0.3174193203449249
O14757,5OQ6,95.848,0.38360267877578735
O14757,4FSU,99.642,0.2885081171989441
O14757,4FSN,99.64,0.3649725914001465
O14757,4FSW,99.642,0.3559666872024536
O14757,4FSY,99.642,0.3630918562412262
O14757,2X8E,100.0,0.4351752996444702
O14757,4FT3,99.283,0.3747200071811676
O14757,4FSZ,99.283,0.3802809417247772
O14757,5F4N,100.0,0.29884853959083557
O14757,3OT3,100.0,0.36714354157447815
O14757,2YDJ,99.275,0.4716487526893616
O14757,1ZYS,99.634,0.43637827038764954
O14757,3JVR,100.0,0.44382980465888977
O14757,2AYP,100.0,0.42441168427467346
O14757,2E9N,100.0,0.43633291125297546
O14757,2E9V,100.0,0.41176724433898926
O14757,4FST,99.628,0.31615665555000305
O14757,5WI2,99.0,0.37170475721359253
O14874,3TZ0,95.631,0.395040899515152
O14874,3VAD,95.388,0.3281925618648529
O14874,1GJV,98.168,0.35032379627227783
O14920,4KIK,99.55,0.46468836069107056
O14920,4KIK,99.399,0.46468818187713623
O14920,4E3C,99.697,2.0368824005126953
O14920,3QA8,76.19,3.188707113265991
O14920,3RZF,76.19,2.057082414627075
O14920,3BRV,100.0,5.710354804992676
O14936,6LNM,100.0,24.839569091796875
O14936,3TAC,100.0,0.7896772623062134
O14936,7OAI,100.0,0.5975855588912964
O14936,3C0G,100.0,0.6279717683792114
O14936,3MFR,98.813,0.5668810606002808
O14936,6KMH,100.0,0.9138529896736145
O14936,1KGD,100.0,0.6225578188896179
O14936,6NH9,100.0,0.8216752409934998
O14936,1KWA,98.837,0.5838358402252197
O14936,1ZL8,100.0,23.123531341552734
O14936,1RSO,98.214,21.0333194732666
O14936,1Y74,100.0,18.69832992553711
O14965,2J4Z,100.0,0.892416775226593
O14965,2BMC,99.342,0.7959878444671631
O14965,1MUO,100.0,0.7543439865112305
O14965,7O2V,100.0,0.6873387694358826
O14965,6C83,99.647,0.7317711114883423
O14965,4C3P,100.0,0.7197474241256714
O14965,2XNG,100.0,0.45094338059425354
O14965,2X6D,100.0,0.533157229423523
O14965,5ZAN,100.0,0.5840845704078674
O14965,1OL6,99.645,0.3709905743598938
O14965,4O0W,99.645,0.5862016081809998
O14965,4O0U,99.645,0.7273010015487671
O14965,1OL5,99.291,0.5211423635482788
O14965,6I2U,99.291,0.48615580797195435
O14965,5AAD,99.291,0.6809572577476501
O14965,4BN1,98.936,0.44363367557525635
O14965,2WTW,98.936,0.7826536297798157
O14965,8GUW,98.936,0.9440736174583435
O14965,5ODT,98.936,1.1193300485610962
O14965,4CEG,98.936,0.6113622188568115
O14965,3W16,100.0,0.6429049968719482
O14965,3FDN,99.642,0.6230524778366089
O14965,2J50,100.0,0.9912434220314026
O14965,5LXM,98.936,0.6969577074050903
O14965,2C6E,99.642,0.8856297135353088
O14965,3UNZ,99.642,0.6176252365112305
O14965,6HJJ,98.936,0.568436324596405
O14965,7ZTL,93.688,0.3889645040035248
O14965,2DWB,98.936,0.5616387128829956
O14965,3NRM,99.281,0.5821170210838318
O14965,2XRU,99.64,0.5901671648025513
O14965,3W10,99.281,1.1061773300170898
O14965,4J8M,99.283,1.0124685764312744
O14965,4UZD,99.638,1.9029968976974487
O14965,3QBN,98.577,0.7749219536781311
O14965,4JAI,100.0,0.6676333546638489
O14965,3LAU,99.275,0.5991901159286499
O14965,2WTV,97.872,0.9348800182342529
O14965,6XKA,99.275,0.6854785680770874
O14965,2C6D,99.636,0.5404669642448425
O14965,6VPL,98.913,0.6456325650215149
O14965,6VPG,98.551,0.39580801129341125
O14965,6VPJ,98.551,1.964396595954895
O14965,6VPI,98.188,0.4689122438430786
O14965,2XNE,99.631,0.5300254821777344
O14965,6VPH,97.826,1.5821787118911743
O14965,2W1D,100.0,0.5216366052627563
O14965,5OBJ,100.0,0.47503018379211426
O14965,1MQ4,100.0,0.5762842297554016
O14965,3EFW,100.0,0.5090816617012024
O14965,5DN3,99.625,0.4409082233905792
O14965,5OS5,99.254,0.5118831396102905
O14965,3E5A,99.625,0.5613353252410889
O14965,2W1C,99.254,0.4677901864051819
O14965,3H0Y,99.251,0.6544506549835205
O14965,5DT4,99.251,0.513322114944458
O14965,5EW9,99.254,0.9398574233055115
O14965,3HA6,99.251,0.4383833110332489
O14965,5OSD,99.251,0.506881594657898
O14965,5DOS,98.876,0.4835211932659149
O14965,5DT3,98.876,0.4510176181793213
O14965,3R21,99.248,0.5624910593032837
O14965,5OS2,99.623,0.5824971199035645
O14965,5ORL,99.245,0.7177506685256958
O14965,4PRJ,97.753,0.6041257977485657
O14965,3COH,97.753,0.5894783735275269
O14965,3W2C,100.0,0.6237072944641113
O14965,2WQE,99.618,0.538099467754364
O14965,3D14,94.757,0.652240514755249
O14965,3DAJ,94.382,0.699091911315918
O14965,6GR8,70.037,0.9645923972129822
O14965,4AF3,71.429,0.9502905607223511
O14976,4C57,100.0,0.6895626187324524
O14976,4O38,98.512,0.6842437982559204
O14976,5Y7Z,100.0,1.2034229040145874
O14976,1XI5,79.825,126.02645874023438
O14976,2QWN,83.871,0.48352503776550293
O14976,1NZ6,78.218,0.5328385233879089
O14976,2QWO,83.696,0.4543270766735077
O14986,4TZ7,71.429,0.7116199135780334
O14986,6CN2,71.169,0.7811942100524902
O14986,6CN3,71.169,0.592983603477478
O14986,5E3S,71.429,0.6752886772155762
O15021,2W7R,100.0,0.7572301626205444
O15021,2KQF,73.684,1.452244758605957
O15021,3PS4,74.737,0.8323832154273987
O15021,3KHF,76.923,1.1704778671264648
O15021,2M9X,70.297,1.691370964050293
O15075,6KYQ,100.0,0.4704160988330841
O15075,6KYR,99.693,0.4307797849178314
O15075,7KX8,99.685,0.47918272018432617
O15075,5JZJ,99.643,0.7095582485198975
O15075,5JZN,99.643,0.7443100810050964
O15075,7F3G,100.0,0.730319619178772
O15075,7KXW,99.286,0.9768545627593994
O15075,4ATU,73.699,1.0896281003952026
O15075,1MG4,100.0,0.6830105781555176
O15075,1UF0,96.364,1.1126657724380493
O15075,1MFW,99.057,0.8581133484840393
O15075,1MJD,82.075,1.0367894172668457
O15075,5IN7,80.952,13.451461791992188
O15075,2BQQ,80.189,0.5210390090942383
O15075,5IP4,89.888,8.235187530517578
O15075,5IOI,80.808,16.274442672729492
O15075,5IO9,80.612,0.5355780720710754
O15075,6REV,80.808,22.809011459350586
O15075,6RF2,89.655,6.452644348144531
O15075,2XRP,80.851,1.050431728363037
O15075,6FNZ,88.889,25.89699363708496
O15075,5IKC,80.899,17.55784034729004
O15111,5EBZ,99.539,1.408676266670227
O15146,8S9P,100.0,1.1202653646469116
O15146,1LUF,97.353,0.6310951113700867
O15146,2IEP,98.953,1.0864489078521729
O15146,3HKL,82.703,0.940545916557312
O15264,4EYJ,100.0,0.8018874526023865
O15264,3COI,99.148,0.5270200371742249
O15264,4MYG,99.432,1.4009666442871094
O15530,2R7B,100.0,0.5543851852416992
O15530,3IOP,99.679,0.520397961139679
O15530,2BIY,99.677,0.392129123210907
O15530,3RWQ,99.677,0.4927136301994324
O15530,1OKY,99.677,0.4305902421474457
O15530,3RWP,99.676,0.47482025623321533
O15530,2XCH,99.676,0.4657761752605438
O15530,3H9O,99.359,0.608318030834198
O15530,2XCK,99.353,0.4322044253349304
O15530,3ORX,99.353,0.6080092191696167
O15530,4XX9,99.032,0.29550302028656006
O15530,3QC4,98.71,0.5645087361335754
O15530,3HRC,99.032,0.2818206548690796
O15530,3PWY,99.038,0.4957556426525116
O15530,4A07,98.71,0.31725290417671204
O15530,5MRD,96.452,0.32798972725868225
O15530,4CT1,96.452,0.3053207993507385
O15530,3NAX,100.0,0.7370520830154419
